4080189872	3.351811e-07	6.367775e-01	7.078616e-02	
3160176677	2.793176e-07	2.305285e+00	1.500776e-02	
1268960050	2.793176e-07	2.909502e+00	5.200847e-02	
2798701042	2.793176e-07	2.843090e+00	2.454548e-02	
1023377729	3.351811e-07	1.036257e+00	5.172036e-02	
3680235706	2.793176e-07	1.602227e+00	3.435243e-02	
2598678774	2.793176e-07	3.562659e+00	5.866187e-02	
2265530791	5.865669e-07	3.027398e+00	3.380184e-02	
1119993136	9.776115e-07	5.395609e-01	1.422630e-02	
3266729976	2.793176e-07	2.196678e+00	2.382069e-02	
3005854249	2.793176e-07	1.958615e+00	7.304307e-02	
2759854154	9.776115e-07	3.623426e-01	4.419745e-02	
1909946179	3.910446e-07	4.900866e-01	2.441108e-02	
276262414	4.189763e-07	7.180949e-01	3.747969e-02	
3471981902	3.072493e-07	8.811255e-01	3.338432e-02	
3865200818	6.424304e-07	4.217708e-01	1.943378e-02	
1876278061	2.793176e-07	1.066200e+00	3.932998e-02	
455065046	2.793176e-07	2.786566e+00	3.071891e-02	
858471941	3.072493e-07	1.739147e+00	6.835588e-02	
4143790437	3.072493e-07	7.205766e-01	5.173133e-02	
3823986536	3.351811e-07	1.385554e+00	7.237976e-02	
870896792	2.793176e-07	6.035585e-01	8.950606e-02	
4126262021	2.793176e-07	1.521656e+00	3.652822e-02	
3020817656	2.793176e-08	1.861442e+00	2.258486e-02	
3704423751	2.793176e-08	1.682854e+00	6.034522e-02	
1206764858	2.793176e-08	1.349792e+00	2.367209e-02	
4252347608	2.793176e-08	3.764799e-01	3.890916e-02	
862710978	2.793176e-08	6.918234e-01	1.286029e-01	
2406269022	2.793176e-08	1.771881e+00	4.891026e-02	
3424908067	2.793176e-08	3.851094e+00	1.291237e-01	
2528553283	2.793176e-08	3.373946e+00	3.499473e-01	
3749853089	2.793176e-08	1.243207e+00	9.558504e-02	
2349140130	2.793176e-08	2.670489e+00	1.350149e-01	
3889879026	2.793176e-08	1.213474e+00	5.653682e-02	
925199572	2.793176e-08	2.236410e+00	6.695932e-02	
1731090175	2.793176e-08	1.359417e+00	1.203978e-01	
780264402	2.793176e-08	3.589706e+00	5.185273e-02	
3938221642	2.793176e-08	5.161983e-01	9.222015e-02	
3126241903	2.793176e-08	1.117289e+00	4.240296e-02	
1735432893	2.793176e-08	3.290418e-01	8.542290e-02	
2455496064	2.793176e-08	3.186319e+00	9.069189e-02	
3800234335	2.793176e-08	6.106663e-01	5.916609e-02	
632754209	2.793176e-08	7.474130e-01	4.921430e-02	
3841896594	2.793176e-08	1.221849e+00	4.506234e-02	
3919821980	2.793176e-08	7.320066e-01	1.085697e-01	
1134175585	2.793176e-08	8.030396e-01	1.171050e-01	
1631081845	2.793176e-08	1.384086e+00	1.173332e-01	
