179097684	2.791000e-07	5.974208e-01	4.589680e-01	4.359267e-03	
3534547045	2.791000e-07	5.872874e-01	6.655990e-01	4.186602e-03	
3373526895	2.791000e-07	5.814292e-01	7.563190e-01	6.665267e-03	
3921011129	2.791000e-07	5.750376e-01	8.448850e-01	2.964906e-03	
2235064901	2.791000e-07	5.676416e-01	9.383530e-01	7.315542e-03	
3150846686	2.791000e-07	5.591960e-01	1.036723e+00	5.868343e-03	
545239233	2.791000e-07	5.496535e-01	1.139997e+00	1.653581e-03	
2340740170	2.791000e-07	5.389663e-01	1.248172e+00	7.747232e-03	
2246051850	2.791000e-07	5.270847e-01	1.361250e+00	6.225018e-03	
1572835533	2.791000e-07	5.139591e-01	1.479231e+00	2.939185e-03	
1465560917	2.791000e-07	4.995392e-01	1.602114e+00	9.440299e-03	
1222799196	2.791000e-07	4.837744e-01	1.729899e+00	4.916726e-04	
1075699702	2.791000e-07	4.666137e-01	1.862587e+00	3.281409e-03	
4259593397	2.791000e-07	4.480058e-01	2.000178e+00	8.361116e-03	
2799798816	2.791000e-07	4.279209e-01	2.142524e+00	2.707332e-03	
2984600922	2.791000e-07	4.062698e-01	2.289893e+00	5.811346e-03	
3004792470	2.791000e-07	3.830181e-01	2.442161e+00	2.504253e-04	
3737780296	2.791000e-07	3.581141e-01	2.599330e+00	7.927369e-03	
2519559028	2.791000e-07	3.315062e-01	2.761399e+00	6.825443e-03	
4031050948	2.791000e-07	3.031424e-01	2.928368e+00	3.415004e-03	
426576124	2.791000e-07	2.729712e-01	3.100238e+00	5.600624e-03	
2555962951	2.791000e-07	2.409405e-01	3.277007e+00	6.525455e-03	
3800257563	2.791000e-07	2.069986e-01	3.458677e+00	4.358670e-03	
476505668	2.791000e-07	1.710935e-01	3.645247e+00	6.047218e-03	
1403705120	2.791000e-07	1.331732e-01	3.836717e+00	2.573986e-03	
618276123	2.791000e-07	9.318579e-02	4.033088e+00	9.113093e-03	
3020817656	2.791000e-08	5.999580e-01	3.569990e-01	2.966826e-03	
3704423751	2.791000e-08	5.982559e-01	4.339510e-01	4.687748e-03	
1206764858	2.791000e-08	5.970719e-01	4.685860e-01	3.181435e-03	
4252347608	2.791000e-08	5.960303e-01	4.952620e-01	1.333678e-03	
862710978	2.791000e-08	5.950822e-01	5.175560e-01	1.730648e-03	
2406269022	2.791000e-08	5.942031e-01	5.369720e-01	5.927090e-03	
3747246174	2.791000e-08	5.933781e-01	5.543150e-01	3.152675e-03	
3424908067	2.791000e-08	5.925974e-01	5.700750e-01	4.878773e-03	
2528553283	2.791000e-08	5.918535e-01	5.845810e-01	9.726441e-04	
3749853089	2.791000e-08	5.911414e-01	5.980590e-01	6.469493e-03	
2349140130	2.791000e-08	5.904569e-01	6.106790e-01	2.810960e-03	
2393342300	2.791000e-08	5.897966e-01	6.225680e-01	2.495057e-03	
2038493855	2.791000e-08	5.891581e-01	6.338250e-01	4.614556e-04	
3889879026	2.791000e-08	5.885389e-01	6.445300e-01	9.929301e-03	
925199572	2.791000e-08	5.879375e-01	6.547460e-01	8.872931e-03	
582973675	2.791000e-08	5.873521e-01	6.645280e-01	7.665087e-03	
1731090175	2.791000e-08	5.867814e-01	6.739190e-01	1.063200e-03	
780264402	2.791000e-08	5.862244e-01	6.829560e-01	7.156133e-04	
1661091397	2.791000e-08	5.856799e-01	6.916720e-01	2.251484e-03	
3938221642	2.791000e-08	5.851471e-01	7.000960e-01	4.049659e-03	
3126241903	2.791000e-08	5.846151e-01	7.084060e-01	4.844633e-03	
1735432893	2.791000e-08	5.840739e-01	7.167640e-01	1.761753e-04	
2455496064	2.791000e-08	5.835231e-01	7.251720e-01	6.686023e-03	
3800234335	2.791000e-08	5.829628e-01	7.336290e-01	9.550260e-03	
632754209	2.791000e-08	5.823931e-01	7.421350e-01	8.637922e-03	
3841896594	2.791000e-08	5.818137e-01	7.506900e-01	9.863812e-03	
3919821980	2.791000e-08	5.812249e-01	7.592930e-01	3.414886e-03	
1134175585	2.791000e-08	5.806264e-01	7.679460e-01	5.502148e-05	
1631081845	2.791000e-08	5.800182e-01	7.766480e-01	5.959611e-03	
486050091	2.791000e-08	5.794003e-01	7.853990e-01	7.052232e-03	
1738899943	2.791000e-08	5.787726e-01	7.941990e-01	6.714122e-03	
331336395	2.791000e-08	5.781351e-01	8.030480e-01	7.931747e-03	
387772665	2.791000e-08	5.774878e-01	8.119460e-01	2.469311e-03	
858320168	2.791000e-08	5.768306e-01	8.208930e-01	7.398802e-03	
3061883439	2.791000e-08	5.761635e-01	8.298890e-01	5.439444e-03	
1584276479	2.791000e-08	5.754865e-01	8.389340e-01	1.506831e-04	
3908154577	2.791000e-08	5.747994e-01	8.480280e-01	9.772863e-03	
3421887303	2.791000e-08	5.741022e-01	8.571710e-01	9.822549e-03	
3257166052	2.791000e-08	5.733950e-01	8.663630e-01	5.410111e-03	
1494141940	2.791000e-08	5.726775e-01	8.756050e-01	1.115285e-03	
778035964	2.791000e-08	5.719500e-01	8.848950e-01	2.765120e-03	
3621383820	2.791000e-08	5.712122e-01	8.942340e-01	8.529119e-03	
2178051842	2.791000e-08	5.704641e-01	9.036220e-01	7.834983e-03	
3116505811	2.791000e-08	5.697056e-01	9.130600e-01	5.200929e-03	
1379399837	2.791000e-08	5.689368e-01	9.225460e-01	5.297744e-03	
870323177	2.791000e-08	5.681576e-01	9.320810e-01	7.265627e-03	
4231632140	2.791000e-08	5.673679e-01	9.416650e-01	8.619690e-03	
2125112500	2.791000e-08	5.665677e-01	9.512990e-01	3.947812e-03	
3084497907	2.791000e-08	5.657570e-01	9.609810e-01	9.352495e-03	
2859795595	2.791000e-08	5.649356e-01	9.707130e-01	7.663668e-04	
4263717482	2.791000e-08	5.641036e-01	9.804930e-01	3.613329e-03	
3150420704	2.791000e-08	5.632608e-01	9.903230e-01	2.952115e-03	
3616865126	2.791000e-08	5.624074e-01	1.000201e+00	2.666351e-03	
287801793	2.791000e-08	5.615431e-01	1.010129e+00	8.306370e-03	
3326748277	2.791000e-08	5.606681e-01	1.020105e+00	4.804666e-03	
2779686750	2.791000e-08	5.597821e-01	1.030131e+00	3.450380e-03	
725558489	2.791000e-08	5.588852e-01	1.040205e+00	9.749929e-03	
3232700421	2.791000e-08	5.579773e-01	1.050329e+00	4.577678e-03	
2835620284	2.791000e-08	5.570584e-01	1.060501e+00	2.418838e-03	
1425083048	2.791000e-08	5.561284e-01	1.070723e+00	3.602137e-03	
1493201942	2.791000e-08	5.551873e-01	1.080994e+00	1.333271e-03	
257754683	2.791000e-08	5.542349e-01	1.091314e+00	2.614822e-03	
2737363250	2.791000e-08	5.532715e-01	1.101682e+00	8.056271e-03	
3707189490	2.791000e-08	5.522967e-01	1.112100e+00	4.426701e-03	
245436729	2.791000e-08	5.513105e-01	1.122567e+00	7.327023e-03	
636961411	2.791000e-08	5.503130e-01	1.133083e+00	4.008891e-03	
1123501568	2.791000e-08	5.493042e-01	1.143647e+00	3.619825e-03	
2308721517	2.791000e-08	5.482838e-01	1.154261e+00	5.472404e-03	
3121047530	2.791000e-08	5.472520e-01	1.164924e+00	8.123075e-03	
3114612365	2.791000e-08	5.462085e-01	1.175636e+00	1.258646e-03	
1516068388	2.791000e-08	5.451534e-01	1.186397e+00	1.303728e-03	
905418128	2.791000e-08	5.440867e-01	1.197207e+00	5.110709e-03	
40245973	2.791000e-08	5.430083e-01	1.208066e+00	9.415466e-03	
2409063466	2.791000e-08	5.419181e-01	1.218974e+00	7.307718e-03	
2932274237	2.791000e-08	5.408161e-01	1.229931e+00	9.458561e-03	
1321648343	2.791000e-08	5.397022e-01	1.240937e+00	6.017540e-04	
314650893	2.791000e-08	5.385765e-01	1.251992e+00	5.399855e-03	
