179097684	8.416046e-07	4.849799e-01	3.595298e-02	
3534547045	2.253368e-06	7.978356e-01	1.412951e-02	
2235064901	9.296433e-07	1.051732e+00	3.773730e-02	
3150846686	3.686810e-06	1.351763e+00	2.127128e-02	
1572835533	1.834343e-06	1.710731e+00	2.411218e-02	
4031050948	3.773646e-07	3.041344e+00	1.238190e-01	
259930472	2.791000e-08	2.244928e+00	4.497984e-01	
3129006749	2.791000e-08	2.182470e+00	2.585056e-02	
3279231079	1.400000e-08	2.263721e+00	1.931586e-01	
326805806	1.400000e-08	2.502594e+00	5.618225e-01	
2261252686	2.791000e-08	3.076578e+00	8.420522e-02	
911013108	2.791000e-08	2.653996e+00	2.118119e-01	
4004407106	1.442681e-08	2.935047e+00	9.083603e-02	
1803925302	1.442681e-08	1.691857e+00	1.708551e-01	
3293059020	1.442681e-08	1.449695e+00	6.561282e-01	
439844059	1.446347e-08	1.367808e+00	2.379689e-01	
3449694611	1.426931e-08	2.092020e+00	6.998460e-01	
2367820772	1.400000e-08	2.223494e+00	8.086724e-01	
1734007597	2.050458e-08	1.274128e+00	2.110268e-01	
481400394	2.390646e-08	2.421744e+00	1.786287e-01	
871205577	1.407948e-08	2.206334e+00	1.876174e-01	
110318614	1.400000e-08	2.381471e+00	5.527018e-01	
1063934737	1.400000e-08	1.977008e+00	3.278091e-01	
213831427	1.432965e-08	2.051457e+00	8.049753e-01	
846691466	1.400000e-08	1.492264e+00	2.849108e-01	
3320450569	1.770952e-08	2.066508e+00	1.213915e-01	
3866772787	1.400000e-08	1.754368e+00	2.381373e-01	
975973597	1.400000e-08	1.778500e+00	2.534484e-01	
3962269793	1.400000e-08	2.159381e+00	1.557769e-01	
