179097684	5.883026e-07	4.694060e-01	6.646359e-02	
3534547045	7.263133e-07	6.720247e-01	9.693531e-02	
3921011129	1.236739e-06	8.327570e-01	6.530645e-02	
2235064901	7.594468e-07	9.874094e-01	4.611377e-02	
2340740170	3.927321e-06	1.687233e+00	4.528409e-02	
2246051850	1.727661e-06	1.206462e+00	5.208981e-02	
2799798816	1.899956e-06	2.267615e+00	6.691769e-02	
618276123	2.931000e-07	4.007121e+00	5.496863e-02	
811613008	2.533432e-08	2.737869e+00	3.151941e-01	
3108364485	2.791000e-08	2.959420e+00	2.162043e-01	
2795063678	1.465413e-08	3.133924e+00	9.993775e-02	
845665321	1.428206e-08	1.685537e+00	2.976084e-01	
395113485	2.838548e-08	2.112332e+00	1.980655e-01	
3633199892	1.429914e-08	2.637711e+00	3.682932e-01	
439844059	1.458727e-08	2.102099e+00	1.981151e-01	
2024675612	1.400000e-08	2.321781e+00	4.228853e-01	
3433591204	2.872892e-07	2.900003e+00	2.439173e-01	
4256642775	1.467745e-08	2.432868e+00	2.914761e-01	
393090083	1.424864e-08	1.912847e+00	2.658596e-01	
3607413901	1.400000e-08	1.588843e+00	2.933457e-01	
3381587904	1.415404e-08	1.434338e+00	2.489328e-01	
19131048	1.415404e-08	1.519027e+00	2.986965e-01	
2654473721	1.430808e-08	2.653597e+00	6.755845e-02	
2747938267	1.400000e-08	2.980493e+00	2.178262e-01	
1923515514	1.779916e-08	2.188506e+00	1.688219e-01	
96665495	1.458569e-08	1.239703e+00	2.790383e-01	
360107933	1.400000e-08	1.817108e+00	2.269982e-01	
4138371369	1.420862e-08	1.369506e+00	9.912328e-02	
