3921011129	2.528302e-06	6.525090e-01	1.043853e-01	
545239233	2.473808e-06	1.116030e+00	1.208267e-01	
1572835533	2.793840e-06	1.563266e+00	4.512431e-02	
2555962951	2.244144e-06	2.245992e+00	3.375013e-02	
1403705120	3.279200e-07	2.887580e+00	9.842887e-02	
1239791232	2.791000e-08	2.891326e+00	3.030290e-02	
3838279446	2.791000e-08	3.241690e+00	2.446671e-01	
2326007700	2.791000e-08	3.064895e+00	4.021527e-01	
392861532	2.791000e-08	3.852941e+00	4.950917e-02	
1134132465	2.791000e-08	3.941856e+00	1.158510e-01	
1913762779	1.449514e-08	2.427047e+00	1.129940e-01	
1736323711	1.419113e-08	2.735115e+00	3.266478e-01	
4096225443	1.627333e-08	2.793044e+00	5.574375e-02	
907719639	1.420257e-08	3.150055e+00	1.204794e-01	
1896745001	1.835344e-08	2.415457e+00	7.461702e-01	
4256642775	1.451546e-08	1.829897e+01	3.743760e-01	
2449448537	1.466438e-08	2.422199e+00	6.099117e-01	
3707800333	1.451546e-08	2.384558e+00	3.302007e-01	
105819081	1.435902e-08	1.874160e+00	2.974059e-02	
1342185090	1.400000e-08	2.933834e+00	1.881595e-02	
1657444763	1.407446e-08	1.790168e+00	2.331080e-01	
470332523	1.407446e-08	1.990214e+00	5.102942e-01	
3217169414	1.407446e-08	3.006802e+00	2.334372e-01	
2208266878	1.407446e-08	2.139334e+00	1.939797e-01	
1292024166	1.407446e-08	2.660318e+00	6.753524e-02	
4201342597	1.407446e-08	1.540280e+00	2.719206e-01	
762210064	1.407446e-08	2.016126e+00	2.952819e-02	
570164134	1.407446e-08	2.483712e+00	1.516065e-01	
2039170765	1.407446e-08	1.924296e+00	3.604710e-01	
118566979	1.407446e-08	8.209389e+00	3.223614e-01	
678688578	1.400000e-08	2.581854e+00	1.337348e-01	
2919535035	1.400000e-08	2.182161e+00	5.898408e-02	
3663377129	1.400000e-08	6.840334e-01	7.599062e-01	
1965972368	1.400000e-08	2.665939e+00	3.606529e-01	
3320450569	1.440369e-08	4.801459e-01	9.029110e-02	
253060996	1.400000e-08	1.596731e+00	4.350299e-01	
